item_code,bar_code,vendor_article_id,vendor_article_name,division,section,department,brand_name,node,item_name,size,style_group_id
BD1331708,FD-6170-NAV-XXL,FD-6170-NAV-XXL,Navy Blue Denim Half Sleeves Shirt,Clothing,Women,Topwear,Femmella,Shirts,Femmella-Women-Topwear-Shirts-Casual-Navy Blue-SS'25-XXL,2XL,BW_FEM_DENIMHALF_NAVYBLUE_01
BD52878,FD-6255-BLU-L,FD-6255-BLU-L,Dark Blue Denim Maxi Shirt Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Dark Blue-SS'25-L,L,BW_FEM_DARKDENIM_DARKBLUE_01
BD53011,FD-6255-BLU-M,FD-6255-BLU-M,Dark Blue Denim Maxi Shirt Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Dark Blue-SS'25-M,M,BW_FEM_DARKDENIM_DARKBLUE_01
BD52864,FD-6255-BLU-S,FD-6255-BLU-S,Dark Blue Denim Maxi Shirt Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Dark Blue-SS'25-S,S,BW_FEM_DARKDENIM_DARKBLUE_01
BD52956,FD-6255-BLU-XL,FD-6255-BLU-XL,Dark Blue Denim Maxi Shirt Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Dark Blue-SS'25-XL,XL,BW_FEM_DARKDENIM_DARKBLUE_01
BD52958,FD-6255-BLU-XXL,FD-6255-BLU-XXL,Dark Blue Denim Maxi Shirt Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Dark Blue-SS'25-XXL,2XL,BW_FEM_DARKDENIM_DARKBLUE_01
BD1343253,FD-6491-BLU-L,FD-6491-BLU-L,Mid-Blue Denim Maxi Skirt,Clothing,Women,Bottomwear,Femmella,Skirts,Femmella-Women-Bottomwear-Skirts-Casual-Blue-SS25-L,L,BW_FEM_MIDDENIM_BLUE_01
BD1343416,FD-6491-BLU-M,FD-6491-BLU-M,Mid-Blue Denim Maxi Skirt,Clothing,Women,Bottomwear,Femmella,Skirts,Femmella-Women-Bottomwear-Skirts-Casual-Blue-SS25-M,M,BW_FEM_MIDDENIM_BLUE_01
BD1343291,FD-6491-BLU-S,FD-6491-BLU-S,Mid-Blue Denim Maxi Skirt,Clothing,Women,Bottomwear,Femmella,Skirts,Femmella-Women-Bottomwear-Skirts-Casual-Blue-SS25-S,S,BW_FEM_MIDDENIM_BLUE_01
BD1343260,FD-6491-BLU-XL,FD-6491-BLU-XL,Mid-Blue Denim Maxi Skirt,Clothing,Women,Bottomwear,Femmella,Skirts,Femmella-Women-Bottomwear-Skirts-Casual-Blue-SS25-XL,XL,BW_FEM_MIDDENIM_BLUE_01
BD1343327,FD-6491-BLU-XXL,FD-6491-BLU-XXL,Mid-Blue Denim Maxi Skirt,Clothing,Women,Bottomwear,Femmella,Skirts,Femmella-Women-Bottomwear-Skirts-Casual-Blue-SS25-XXL,2XL,BW_FEM_MIDDENIM_BLUE_01
BD1129971,FD-6492-LBL-L,FD-6492-LBL-L,Light Blue Denim Top,Clothing,Women,Topwear,Femmella,Tops,Femmella-Women-Topwear-Tops-Casual-Blue-SS25-L,L,BW_FEM_LIGHTDENIM_BLUE_01
BD1129911,FD-6492-LBL-M,FD-6492-LBL-M,Light Blue Denim Top,Clothing,Women,Topwear,Femmella,Tops,Femmella-Women-Topwear-Tops-Casual-Blue-SS25-M,M,BW_FEM_LIGHTDENIM_BLUE_01
BD1129354,FD-6492-LBL-S,FD-6492-LBL-S,Light Blue Denim Top,Clothing,Women,Topwear,Femmella,Tops,Femmella-Women-Topwear-Tops-Casual-Blue-SS25-S,S,BW_FEM_LIGHTDENIM_BLUE_01
BD1129466,FD-6492-LBL-XL,FD-6492-LBL-XL,Light Blue Denim Top,Clothing,Women,Topwear,Femmella,Tops,Femmella-Women-Topwear-Tops-Casual-Blue-SS25-XL,XL,BW_FEM_LIGHTDENIM_BLUE_01
BD1129939,FD-6492-LBL-XXL,FD-6492-LBL-XXL,Light Blue Denim Top,Clothing,Women,Topwear,Femmella,Tops,Femmella-Women-Topwear-Tops-Casual-Blue-SS25-XXL,XXL,BW_FEM_LIGHTDENIM_BLUE_01
BD1129581,FD-6494-BLU-L,FD-6494-BLU-L,Light Blue Denim Maxi Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Blue-SS25-L,L,BW_FEM_LIGHTDENIM_BLUE_01
BD1129316,FD-6494-BLU-M,FD-6494-BLU-M,Light Blue Denim Maxi Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Blue-SS25-M,M,BW_FEM_LIGHTDENIM_BLUE_01
BD1129974,FD-6494-BLU-S,FD-6494-BLU-S,Light Blue Denim Maxi Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Blue-SS25-S,S,BW_FEM_LIGHTDENIM_BLUE_01
BD1129337,FD-6494-BLU-XL,FD-6494-BLU-XL,Light Blue Denim Maxi Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Blue-SS25-XL,XL,BW_FEM_LIGHTDENIM_BLUE_01
BD1331636,FD-6497-NAV-L,FD-6497-NAV-L,Navy Blue Denim Cargo Pants,Clothing,Women,Bottomwear,Femmella,Trousers,Femmella-Women-Bottomwear-Trousers-Casual-Navy Blue-SS'25-L,L,BW_FEM_DENIMCARGO_NAVYBLUE_01
BD1331697,FD-6497-NAV-M,FD-6497-NAV-M,Navy Blue Denim Cargo Pants,Clothing,Women,Bottomwear,Femmella,Trousers,Femmella-Women-Bottomwear-Trousers-Casual-Navy Blue-SS'25-M,M,BW_FEM_DENIMCARGO_NAVYBLUE_01
BD1331624,FD-6497-NAV-S,FD-6497-NAV-S,Navy Blue Denim Cargo Pants,Clothing,Women,Bottomwear,Femmella,Trousers,Femmella-Women-Bottomwear-Trousers-Casual-Navy Blue-SS'25-S,S,BW_FEM_DENIMCARGO_NAVYBLUE_01
BD1331717,FD-6497-NAV-XL,FD-6497-NAV-XL,Navy Blue Denim Cargo Pants,Clothing,Women,Bottomwear,Femmella,Trousers,Femmella-Women-Bottomwear-Trousers-Casual-Navy Blue-SS'25-XL,XL,BW_FEM_DENIMCARGO_NAVYBLUE_01
BD1331674,FD-6497-NAV-XS,FD-6497-NAV-XS,Navy Blue Denim Cargo Pants,Clothing,Women,Bottomwear,Femmella,Trousers,Femmella-Women-Bottomwear-Trousers-Casual-Navy Blue-SS'25-XS,XS,BW_FEM_DENIMCARGO_NAVYBLUE_01
BD1331703,FD-6497-NAV-XXL,FD-6497-NAV-XXL,Navy Blue Denim Cargo Pants,Clothing,Women,Bottomwear,Femmella,Trousers,Femmella-Women-Bottomwear-Trousers-Casual-Navy Blue-SS'25-XXL,2XL,BW_FEM_DENIMCARGO_NAVYBLUE_01
BD1331638,FD-6611-NAV-L,FD-6611-NAV-L,Navy Blue Front Zip Up Denim Midi Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Navy Blue-SS'25-L,L,BW_FEM_FRONTZIP_NAVYBLUE_01
BD1331654,FD-6611-NAV-M,FD-6611-NAV-M,Navy Blue Front Zip Up Denim Midi Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Navy Blue-SS'25-M,M,BW_FEM_FRONTZIP_NAVYBLUE_01
BD1331707,FD-6611-NAV-S,FD-6611-NAV-S,Navy Blue Front Zip Up Denim Midi Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Navy Blue-SS'25-S,S,BW_FEM_FRONTZIP_NAVYBLUE_01
BD1331686,FD-6611-NAV-XL,FD-6611-NAV-XL,Navy Blue Front Zip Up Denim Midi Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Navy Blue-SS'25-XL,XL,BW_FEM_FRONTZIP_NAVYBLUE_01
BD1331667,FD-6611-NAV-XS,FD-6611-NAV-XS,Navy Blue Front Zip Up Denim Midi Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Navy Blue-SS'25-XS,XS,BW_FEM_FRONTZIP_NAVYBLUE_01
BD1331683,FD-6611-NAV-XXL,FD-6611-NAV-XXL,Navy Blue Front Zip Up Denim Midi Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Navy Blue-SS'25-XXL,2XL,BW_FEM_FRONTZIP_NAVYBLUE_01
BD1129554,FD-6699-NAV-L,FD-6699-NAV-L,Navy Blue Denim Knee Length Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Navy Blue-SS25-L,L,BW_FEM_DENIMKNEE_NAVYBLUE_01
BD1129391,FD-6699-NAV-M,FD-6699-NAV-M,Navy Blue Denim Knee Length Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Navy Blue-SS25-M,M,BW_FEM_DENIMKNEE_NAVYBLUE_01
BD1129393,FD-6699-NAV-S,FD-6699-NAV-S,Navy Blue Denim Knee Length Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Navy Blue-SS25-S,S,BW_FEM_DENIMKNEE_NAVYBLUE_01
BD1129489,FD-6699-NAV-XL,FD-6699-NAV-XL,Navy Blue Denim Knee Length Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Navy Blue-SS25-XL,XL,BW_FEM_DENIMKNEE_NAVYBLUE_01
BD1129349,FD-6699-NAV-XS,FD-6699-NAV-XS,Navy Blue Denim Knee Length Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Navy Blue-SS25-XS,XS,BW_FEM_DENIMKNEE_NAVYBLUE_01
BD1129428,FD-6699-NAV-XXL,FD-6699-NAV-XXL,Navy Blue Denim Knee Length Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Navy Blue-SS25-XXL,XXL,BW_FEM_DENIMKNEE_NAVYBLUE_01
BD1129500,FD-6720-BLK-L,FD-6720-BLK-L,Black Denim Knee Length Shirt Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Black-SS25-L,L,BW_FEM_DENIMKNEE_BLACK_01
BD1129573,FD-6720-BLK-M,FD-6720-BLK-M,Black Denim Knee Length Shirt Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Black-SS25-M,M,BW_FEM_DENIMKNEE_BLACK_01
BD1129634,FD-6720-BLK-S,FD-6720-BLK-S,Black Denim Knee Length Shirt Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Black-SS25-S,S,BW_FEM_DENIMKNEE_BLACK_01
BD1129631,FD-6720-BLK-XL,FD-6720-BLK-XL,Black Denim Knee Length Shirt Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Black-SS25-XL,XL,BW_FEM_DENIMKNEE_BLACK_01
BD1129560,FD-6720-BLK-XS,FD-6720-BLK-XS,Black Denim Knee Length Shirt Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Black-SS25-XS,XS,BW_FEM_DENIMKNEE_BLACK_01
BD1129919,FD-6720-BLK-XXL,FD-6720-BLK-XXL,Black Denim Knee Length Shirt Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Black-SS25-XXL,XXL,BW_FEM_DENIMKNEE_BLACK_01
BD1129642,FD-6722-NAV-L,FD-6722-NAV-L,Navy Blue Denim Mini Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Navy Blue-SS25-L,L,BW_FEM_DENIM_NAVYBLUE_03
BD1129980,FD-6722-NAV-M,FD-6722-NAV-M,Navy Blue Denim Mini Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Navy Blue-SS25-M,M,BW_FEM_DENIM_NAVYBLUE_03
BD1129383,FD-6722-NAV-S,FD-6722-NAV-S,Navy Blue Denim Mini Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Navy Blue-SS25-S,S,BW_FEM_DENIM_NAVYBLUE_03
BD1129698,FD-6722-NAV-XL,FD-6722-NAV-XL,Navy Blue Denim Mini Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Navy Blue-SS25-XL,XL,BW_FEM_DENIM_NAVYBLUE_03
BD1129565,FD-6722-NAV-XS,FD-6722-NAV-XS,Navy Blue Denim Mini Dress,Clothing,Women,Topwear,Femmella,Dresses,Femmella-Women-Topwear-Dresses-Casual-Navy Blue-SS25-XS,XS,BW_FEM_DENIM_NAVYBLUE_03
BD1129938,FD-6736-BLK-L,FD-6736-BLK-L,Black Denim Maxi Skirt,Clothing,Women,Bottomwear,Femmella,Skirts,Femmella-Women-Bottomwear-Skirts-Casual-Black-SS25-L,L,BW_FEM_DENIM_BLACK_01
BD1129404,FD-6736-BLK-M,FD-6736-BLK-M,Black Denim Maxi Skirt,Clothing,Women,Bottomwear,Femmella,Skirts,Femmella-Women-Bottomwear-Skirts-Casual-Black-SS25-M,M,BW_FEM_DENIM_BLACK_01
BD1129317,FD-6736-BLK-S,FD-6736-BLK-S,Black Denim Maxi Skirt,Clothing,Women,Bottomwear,Femmella,Skirts,Femmella-Women-Bottomwear-Skirts-Casual-Black-SS25-S,S,BW_FEM_DENIM_BLACK_01
BD1129575,FD-6736-BLK-XL,FD-6736-BLK-XL,Black Denim Maxi Skirt,Clothing,Women,Bottomwear,Femmella,Skirts,Femmella-Women-Bottomwear-Skirts-Casual-Black-SS25-XL,XL,BW_FEM_DENIM_BLACK_01
BD1129286,FD-6736-BLK-XXL,FD-6736-BLK-XXL,Black Denim Maxi Skirt,Clothing,Women,Bottomwear,Femmella,Skirts,Femmella-Women-Bottomwear-Skirts-Casual-Black-SS25-XXL,2XL,BW_FEM_DENIM_BLACK_01
BD1129513,FD-6737A-NAV-L,FD-6737A-NAV-L,The Roll-Up Jeans High Rise | Navy,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-Navy Blue-SS25-L,L,BW_FEM_ROLLUP_NAVYBLUE_01
BD1129567,FD-6737A-NAV-M,FD-6737A-NAV-M,The Roll-Up Jeans High Rise | Navy,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-Navy Blue-SS25-M,M,BW_FEM_ROLLUP_NAVYBLUE_01
BD1129325,FD-6737A-NAV-S,FD-6737A-NAV-S,The Roll-Up Jeans High Rise | Navy,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-Navy Blue-SS25-S,S,BW_FEM_ROLLUP_NAVYBLUE_01
BD1129699,FD-6737A-NAV-XL,FD-6737A-NAV-XL,The Roll-Up Jeans High Rise | Navy,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-Navy Blue-SS25-XL,XL,BW_FEM_ROLLUP_NAVYBLUE_01
BD1129697,FD-6737A-NAV-XS,FD-6737A-NAV-XS,The Roll-Up Jeans High Rise | Navy,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-Navy Blue-SS25-XS,XS,BW_FEM_ROLLUP_NAVYBLUE_01
BD1129505,FD-6737A-NAV-XXL,FD-6737A-NAV-XXL,The Roll-Up Jeans High Rise | Navy,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-Navy Blue-SS25-XXL,XXL,BW_FEM_ROLLUP_NAVYBLUE_01
BD1129457,FD-6737B-BLK-L,FD-6737B-BLK-L,The Roll-Up Jeans High Rise | Black,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-Black-SS25-L,L,BW_FEM_ROLLUP_BLACK_01
BD1129578,FD-6737B-BLK-M,FD-6737B-BLK-M,The Roll-Up Jeans High Rise | Black,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-Black-SS25-M,M,BW_FEM_ROLLUP_BLACK_01
BD1129576,FD-6737B-BLK-S,FD-6737B-BLK-S,The Roll-Up Jeans High Rise | Black,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-Black-SS25-S,S,BW_FEM_ROLLUP_BLACK_01
BD1129552,FD-6737B-BLK-XL,FD-6737B-BLK-XL,The Roll-Up Jeans High Rise | Black,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-Black-SS25-XL,XL,BW_FEM_ROLLUP_BLACK_01
BD1129521,FD-6737B-BLK-XS,FD-6737B-BLK-XS,The Roll-Up Jeans High Rise | Black,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-Black-SS25-XS,XS,BW_FEM_ROLLUP_BLACK_01
BD1129430,FD-6737B-BLK-XXL,FD-6737B-BLK-XXL,The Roll-Up Jeans High Rise | Black,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-Black-SS25-XXL,XXL,BW_FEM_ROLLUP_BLACK_01
BD1129571,FD-6737-BLU-L,FD-6737-BLU-L,The Roll-Up Jeans High Rise | Mid Blue,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-Blue-SS25-L,L,BW_FEM_ROLLUP_BLUE_01
BD1129681,FD-6737-BLU-M,FD-6737-BLU-M,The Roll-Up Jeans High Rise | Mid Blue,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-Blue-SS25-M,M,BW_FEM_ROLLUP_BLUE_01
BD1129967,FD-6737-BLU-S,FD-6737-BLU-S,The Roll-Up Jeans High Rise | Mid Blue,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-Blue-SS25-S,S,BW_FEM_ROLLUP_BLUE_01
BD1129689,FD-6737-BLU-XL,FD-6737-BLU-XL,The Roll-Up Jeans High Rise | Mid Blue,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-Blue-SS25-XL,XL,BW_FEM_ROLLUP_BLUE_01
BD1129930,FD-6737-BLU-XS,FD-6737-BLU-XS,The Roll-Up Jeans High Rise | Mid Blue,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-Blue-SS25-XS,XS,BW_FEM_ROLLUP_BLUE_01
BD1129519,FD-6737-BLU-XXL,FD-6737-BLU-XXL,The Roll-Up Jeans High Rise | Mid Blue,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-Blue-SS25-XXL,2XL,BW_FEM_ROLLUP_BLUE_01
BD1129376,FD-6738B-BLK-L,FD-6738B-BLK-L,The Flare Fit Jeans High Rise | Black,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-Black-SS25-L,L,BW_FEM_FLARERISE_BLACK_01
BD1129647,FD-6738B-BLK-M,FD-6738B-BLK-M,The Flare Fit Jeans High Rise | Black,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-Black-SS25-M,M,BW_FEM_FLARERISE_BLACK_01
BD1129345,FD-6738B-BLK-S,FD-6738B-BLK-S,The Flare Fit Jeans High Rise | Black,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-Black-SS25-S,S,BW_FEM_FLARERISE_BLACK_01
BD1129439,FD-6738B-BLK-XL,FD-6738B-BLK-XL,The Flare Fit Jeans High Rise | Black,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-Black-SS25-XL,XL,BW_FEM_FLARERISE_BLACK_01
BD1129448,FD-6738B-BLK-XS,FD-6738B-BLK-XS,The Flare Fit Jeans High Rise | Black,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-Black-SS25-XS,XS,BW_FEM_FLARERISE_BLACK_01
BD1129438,FD-6738B-BLK-XXL,FD-6738B-BLK-XXL,The Flare Fit Jeans High Rise | Black,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-Black-SS25-XXL,2XL,BW_FEM_FLARERISE_BLACK_01
BD1129572,FD-6738-BLU-L,FD-6738-BLU-L,The Flare Fit Jeans High Rise | Mid Blue,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-Blue-SS25-L,L,BW_FEM_FLARERISE_BLUE_01
BD1129643,FD-6738-BLU-M,FD-6738-BLU-M,The Flare Fit Jeans High Rise | Mid Blue,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-Blue-SS25-M,M,BW_FEM_FLARERISE_BLUE_01
BD1129687,FD-6738-BLU-S,FD-6738-BLU-S,The Flare Fit Jeans High Rise | Mid Blue,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-Blue-SS25-S,S,BW_FEM_FLARERISE_BLUE_01
BD1129324,FD-6738-BLU-XL,FD-6738-BLU-XL,The Flare Fit Jeans High Rise | Mid Blue,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-Blue-SS25-XL,XL,BW_FEM_FLARERISE_BLUE_01
BD1129684,FD-6738-BLU-XS,FD-6738-BLU-XS,The Flare Fit Jeans High Rise | Mid Blue,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-Blue-SS25-XS,XS,BW_FEM_FLARERISE_BLUE_01
BD1129694,FD-6738-BLU-XXL,FD-6738-BLU-XXL,The Flare Fit Jeans High Rise | Mid Blue,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-Blue-SS25-XXL,2XL,BW_FEM_FLARERISE_BLUE_01
BD1129320,FD-6739A-BLU-M,FD-6739A-BLU-M,The Easy Fit Jeans High Rise | Mid Blue,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-Blue-SS25-M,M,BW_FEM_EASYRISE_BLUE_01
BD1129910,FD-6739A-BLU-S,FD-6739A-BLU-S,The Easy Fit Jeans High Rise | Mid Blue,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-Blue-SS25-S,S,BW_FEM_EASYRISE_BLUE_01
BD1129515,FD-6739A-BLU-XS,FD-6739A-BLU-XS,The Easy Fit Jeans High Rise | Mid Blue,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-Blue-SS25-XS,XS,BW_FEM_EASYRISE_BLUE_01
BD1129502,FD-6739A-BLU-XXL,FD-6739A-BLU-XXL,The Easy Fit Jeans High Rise | Mid Blue,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-Blue-SS25-XXL,XXL,BW_FEM_EASYRISE_BLUE_01
BD1129913,FD-6739-NAV-L,FD-6739-NAV-L,The Easy Fit Jeans High Rise | Navy,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-Navy Blue-SS25-L,L,BW_FEM_EASYRISE_NAVYBLUE_01
BD1129703,FD-6739-NAV-M,FD-6739-NAV-M,The Easy Fit Jeans High Rise | Navy,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-Navy Blue-SS25-M,M,BW_FEM_EASYRISE_NAVYBLUE_01
BD1129975,FD-6739-NAV-S,FD-6739-NAV-S,The Easy Fit Jeans High Rise | Navy,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-Navy Blue-SS25-S,S,BW_FEM_EASYRISE_NAVYBLUE_01
BD1129568,FD-6739-NAV-XL,FD-6739-NAV-XL,The Easy Fit Jeans High Rise | Navy,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-Navy Blue-SS25-XL,XL,BW_FEM_EASYRISE_NAVYBLUE_01
BD1129629,FD-6739-NAV-XS,FD-6739-NAV-XS,The Easy Fit Jeans High Rise | Navy,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-Navy Blue-SS25-XS,XS,BW_FEM_EASYRISE_NAVYBLUE_01
BD1129494,FD-6739-NAV-XXL,FD-6739-NAV-XXL,The Easy Fit Jeans High Rise | Navy,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-Navy Blue-SS25-XXL,2XL,BW_FEM_EASYRISE_NAVYBLUE_01
BD1129329,FD-6879-WHT-L,FD-6879-WHT-L,The Classic Fit Jeans High Rise | White,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-White-SS'25-L,L,BW_FEM_RISE_WHITE_01
BD1129640,FD-6879-WHT-M,FD-6879-WHT-M,The Classic Fit Jeans High Rise | White,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-White-SS'25-M,M,BW_FEM_RISE_WHITE_01
BD1129700,FD-6879-WHT-S,FD-6879-WHT-S,The Classic Fit Jeans High Rise | White,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-White-SS'25-S,S,BW_FEM_RISE_WHITE_01
BD1129508,FD-6879-WHT-XL,FD-6879-WHT-XL,The Classic Fit Jeans High Rise | White,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-White-SS'25-XL,XL,BW_FEM_RISE_WHITE_01
BD1129495,FD-6879-WHT-XS,FD-6879-WHT-XS,The Classic Fit Jeans High Rise | White,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-White-SS'25-XS,XS,BW_FEM_RISE_WHITE_01
BD1129924,FD-6879-WHT-XXL,FD-6879-WHT-XXL,The Classic Fit Jeans High Rise | White,Clothing,Women,Bottomwear,Femmella,Jeans,Femmella-Women-Bottomwear-Jeans-Casual-White-SS'25-XXL,2XL,BW_FEM_RISE_WHITE_01
BD1343294,FD-6945-NAV-L,FD-6945-NAV-L,Navy Blue Denim Shirt,Clothing,Women,Topwear,Femmella,Shirts,Femmella-Women-Topwear-Shirts-Casual-Navy Blue-AW'25-L,L,BW_FEM_DENIM_NAVYBLUE_02
BD1343220,FD-6945-NAV-M,FD-6945-NAV-M,Navy Blue Denim Shirt,Clothing,Women,Topwear,Femmella,Shirts,Femmella-Women-Topwear-Shirts-Casual-Navy Blue-AW'25-M,M,BW_FEM_DENIM_NAVYBLUE_02
BD1343338,FD-6945-NAV-S,FD-6945-NAV-S,Navy Blue Denim Shirt,Clothing,Women,Topwear,Femmella,Shirts,Femmella-Women-Topwear-Shirts-Casual-Navy Blue-AW'25-S,S,BW_FEM_DENIM_NAVYBLUE_02
